,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
15,90.92517302985439,90.5352862241201,90.22951864414964,89.09354471778293,89.27664435504126,94.84998907483661,93.47654923958572,96.74117830385579,94.25591691421887,95.68814159829635,98.69670998858741,98.79270749328705,98.79616766519408,100.83583562654832,100.85847999176903,102.6530152803464,106.64060864531245
16,88.69860780573623,88.2905196965251,90.12421188861539,88.07021557062417,92.05079104314925,93.88348820450743,94.2059786513576,96.44491936676228,94.05573455824056,96.89705641998682,100.48035520376527,98.87047244915883,98.23808769123126,99.65247504390297,100.81221606957097,104.92158994482965,105.08809963065232
17,88.63912784424603,88.74233816920942,91.61333326709457,90.74539001007608,93.14632290684104,92.59451949879316,93.19432460709021,93.20218423495528,97.39595040682944,97.29598833668881,99.01401344137281,98.16744263680462,98.40492763090413,103.0748391862657,102.92511107254504,103.30621060721055,105.50844798874324
18,90.40809348505773,90.17697079476318,87.52698005759972,88.88535502968382,92.80217245060147,92.14604753351904,93.47298798997346,92.54505125435753,96.40703202737089,95.52561009350978,96.63589088025529,96.84638137194888,98.14365208083039,100.50307761454665,103.20921195007577,103.3557419482341,103.85480308819514
19,90.12870788493379,88.0082962394675,91.2957835501249,91.64500810855618,90.57362095964498,94.96032095679207,91.562277781707,95.79985839896624,94.92916863288218,96.69627899759918,96.41830873575667,97.64447854802047,99.95225822977696,102.16364299254101,100.59032606501525,101.18618262244792,103.68026888574018
20,89.5502829022356,90.82264712908396,89.9346157811784,89.38533903241306,93.27751457479114,91.79039071782866,92.47058774993639,94.1150316445996,94.62350328207368,97.06321062568551,99.48725992031693,98.28031240340236,99.59553656560435,103.5562760184597,103.15188231199102,103.01272718253419,107.21627134456266
21,88.0121679906068,86.7742999877112,89.43239580821387,90.50100303066078,90.43268075189964,94.94369704444098,94.2316855707453,94.63215122003024,94.77278352240374,95.86660790667382,96.25969627808524,97.41338925441485,98.9322846197253,103.4387598064188,103.38073775661778,101.15744328294097,106.78192745773919
22,87.7038725372204,88.70701572415662,89.844501301566,90.75282756144905,90.1491032523609,92.44009209934886,95.9082898749526,93.19884766378001,95.00380678298315,96.99030533105191,99.84658383107153,98.77433293724366,101.37299293767008,102.72762952660356,103.7303641215642,100.9430123091653,106.74518218032559
23,89.03780217078695,88.98215358679927,89.01084239930611,87.388005374721,92.33599284885459,94.10877510422549,95.55070108204902,96.7222845556138,96.95334990683095,95.67300788181666,96.4015880088074,100.16735380703062,97.62674247963814,103.70028318057682,101.21125555026146,101.29433024165861,104.70377162953453
24,89.63264041460693,90.28438575057255,91.17310443376822,90.26942461062409,92.52790898085833,91.7579918190316,92.9432288849667,92.68363586592314,96.1093498085861,94.90777811573948,98.63932954160737,100.37214909545119,101.43324060987874,100.77018061944733,101.38777114884812,104.7963948855401,106.01124789099842
25,87.67797000298826,90.67775122779523,91.27745413707433,88.7836293037762,91.52018210775448,90.82192389830493,94.10998397247634,94.83637104659623,94.10095517128234,95.10367486936897,98.25927332104399,97.85554338436535,98.48605237103762,99.52701003469092,100.58727319767033,101.57928790034642,107.17251581543215
26,87.41937824498007,87.88542604981336,88.53373197618892,89.99331579323092,93.3616161841143,91.46643936390062,93.29561458916949,95.94619259504117,95.2216806333216,97.71669556875267,99.60489215099197,99.589724684924,99.12810803617974,100.14883586540833,102.56863311274343,103.90935124941907,104.22495370002834
27,87.87036821913541,89.168761738158,91.20962872533917,88.57429872734834,93.12469354131653,91.74543059347869,93.73204347235497,96.38411006726554,97.03165284466961,95.66560163063232,97.9591521434339,97.96625251177768,99.81626115273984,99.41416278831481,102.65748682107471,100.98607380359927,107.49831903064506
28,89.00629991939901,87.89012864025366,91.79036402067847,87.78150173839735,90.11564447289885,94.21004671397186,94.58291346075335,95.74232364345455,95.70944713926464,96.68358669749986,99.66153132159143,99.32660545197497,99.02180333157781,101.56241553941395,102.65249360039599,104.62640784275341,104.2564793064123
29,90.92234134265598,86.92068368939329,88.24777833932582,90.42480913050359,91.28317446160813,93.54765551651798,92.41933864694795,96.7125482227441,97.90361333867614,98.2104839124779,96.9343646384466,97.93695849091598,100.5353727323333,103.26843148755403,100.1613488231881,101.19876973071182,107.10028042868126
30,89.8794627944215,88.45983504981595,91.36601251313685,88.17905463065497,91.30314335770757,93.60454305456834,94.65714407915144,96.43665045207881,94.1491083326065,93.8972079176123,100.02818224930843,98.45737918105357,101.37318631604124,101.92108502689987,101.96419455977443,103.37823990154833,103.30505151970593
31,89.26745222024203,90.49664202543131,88.80027370804108,88.38159165806789,89.3327782477106,93.78579208437404,92.9208930823156,92.61311800822315,97.48492666673248,94.91318169710763,99.95350957107463,96.4791702242298,99.68400841465495,102.29364294637156,100.08564822725691,102.26639389475,104.16407344360286
32,87.10559207008755,90.46040531159474,91.83184431552122,87.44897873864718,92.72784822007705,91.30492184085936,93.85518544151068,95.50746173186704,95.0639645093542,98.02408442515261,98.48119859056088,98.30421206128719,101.62064373711439,103.71027380258477,104.0782206594472,103.23799191219436,106.16489161060461
33,88.21102732367363,87.68031961079942,89.0333070824039,89.61407851358271,90.57153876101134,92.4793299842448,95.05791501455235,95.10780853109769,94.7078828159051,97.60198367064419,98.48342959721649,97.05791538444556,97.37766777892027,101.22549021730127,103.789594392573,102.10601512534846,107.66947468301449
34,88.09172348092817,88.62023843426407,90.05216638449411,88.69286487219877,90.43896850100676,92.55506735963188,92.96485717331858,92.54583967868157,94.05296438302088,94.23719618070913,98.29271490677932,100.64708390856042,101.08584264447789,101.95087321051321,100.47689660107447,104.22162564996732,107.64264820470473
35,86.6579311620721,89.4672009690612,90.50775180253743,88.7255161616832,90.51905871943389,92.07847315116835,93.29742832257976,93.65787257779716,97.28752001371845,96.10357113784286,99.09999066046785,97.09806717942573,99.61200735094519,103.20126184143916,101.67144726448915,101.65992134287231,103.77970879251603
36,86.92808119785552,90.257413284268,90.69104290467186,91.69973131770888,93.17669438039188,93.84737457525924,91.88488666233106,94.61111388857525,95.21299691669199,94.29812871679522,99.36259449966136,100.29070498161438,98.11683311338727,100.64325547578085,101.1490804271319,102.96442368226698,106.9054235443904
37,89.44372465722226,86.77245602301777,90.7040187663142,87.282810985257,92.31613316112937,94.27796606907329,94.78278663766237,93.85705300501512,94.2585319572308,96.53302169787015,97.30903571973207,96.3584683869617,100.16544328888673,103.30634314094695,100.22275280482091,101.14862602185129,104.01256617783197
38,89.06761183708909,90.27917888823359,87.62779580052403,89.09314226534502,92.98935565599528,93.85761873929543,94.81216272407211,94.598771515608,96.82725678389687,95.48304427171851,98.9608176180924,96.87975503474043,98.85269488014798,100.881586812421,100.67199572178284,101.32527662407334,103.5606111610588
39,90.535092349046,89.97068308917876,91.80831813023158,88.65725843605736,91.0453664090504,92.01456850122828,93.25502272485673,96.29165922476915,98.50527439707624,94.13006907741602,99.79134965164819,99.1883141152075,98.20377147264219,101.06117807513517,100.7874905819694,104.46636711871824,103.90598258387651
40,86.73124845844491,87.0982137778803,88.8685906800026,89.28302399967569,92.3099752023833,93.45432570958768,94.8977738167675,94.54146174888704,97.06974241769434,95.10740181034397,99.4374130253236,98.02990870734305,101.37860469415091,103.41079315181186,104.00965902492379,101.22017307052587,103.28147557329223
41,87.1931588716539,89.35403225210807,87.54722798614779,88.34070244624665,92.476759483781,93.89770397036837,91.60257785072496,96.55572347637597,95.32452681909315,95.99724675807437,98.08182403309463,98.67691524266479,100.64028396787798,102.90086684386115,102.66305469689276,103.44892770851627,107.54722601707381
42,89.66923536438661,89.25891015863535,88.56987905056825,91.39496332705579,90.20619987651838,94.4776468188476,92.46844286045012,93.98484644196665,96.5780453096118,97.4472478752485,100.05812796654328,96.97026131962123,97.5155432902091,99.36740936932885,103.37671887155591,103.99202110865858,106.62767129834168
43,89.6988029690961,90.65325145715411,90.11379684608734,89.43300020343511,91.62865378928196,93.26352163507163,92.10242691560504,95.19767920647726,97.98402127103193,95.09480345627355,98.0243832388792,96.86084860737165,101.63216756549453,99.53318508343483,101.6604581974236,104.13642273696445,103.61318876411413
44,88.76948573039742,88.4505181717848,88.12001957672541,87.48832327016179,92.0659436442867,93.27258253848287,91.94860467002954,93.2589393833947,95.51024067902267,93.88975256512734,100.3397667407104,96.36274250182193,99.96385081784501,102.91302054459955,102.3749306092137,104.23774178058183,104.43028494946205
45,89.36032327563784,90.6740432655745,88.84727789907312,90.71055249516363,90.86345236063293,93.13240855543026,93.1504255946258,93.95939678849264,95.5136723029472,96.52092435390341,96.24288874433813,96.40490483080735,98.12900228341476,102.4579046256865,102.68606198118017,105.20654482690931,107.57019039741176
46,89.25490595570247,90.4954180268825,91.3964490126987,90.34834457864211,93.12550532866948,91.51960479823913,92.09943553598343,94.64494384856546,95.69570814820189,95.416780633511,98.27544283388663,97.51033917934141,100.17171424626505,99.61297060012386,103.44697555247362,102.82255675967596,105.8161809385884
47,87.19083258041474,91.25053050475576,89.35223228168229,90.41732817267406,90.96973148666862,93.0692886350367,92.28622699480967,92.29759971415491,95.16112101682342,96.62685177779338,100.4004701490796,97.58317553417017,101.42184704853078,99.3038407094741,104.45777464612537,104.7749257712353,105.28326245205389
48,89.78149800406094,90.71958028776227,88.58949291387515,91.659785566689,90.36622168679537,92.64935622525748,94.42004187380851,93.77321612144259,97.76392422308011,98.07126363879615,96.6242356409788,99.16677698519192,97.78096528379442,103.66588592374781,100.64879600555656,102.33847299526654,107.72651753976193
49,90.73107197518193,87.70812318680142,88.43157340397048,89.46750084929468,90.95311435368716,92.57543577418932,95.48501442446144,92.65055796747062,96.56294568884799,97.06316505614461,96.99805872342347,99.75620280485873,97.26609540527095,99.46332822531313,100.01291245289252,105.20428171593487,106.78896211366205
50,88.20157277773515,89.16629813765176,87.5113123775037,91.63602148241998,90.97533609876525,94.72653690218415,95.38339379731302,95.09501796240453,96.61586007587415,96.65440815961965,100.52070124845206,99.74639993410351,99.61718280710417,102.88804790530894,101.34396366493404,102.94341507517247,105.90754286935787
51,87.68475496382517,90.86557072136958,88.47169302409051,91.17085655101457,91.99601515736356,92.45947885644898,95.35416203973652,93.36160674926454,94.82029756555843,98.15704808878407,96.68249844715383,98.61798548286835,98.70115578630552,100.22615162684498,103.82440851488246,104.30552572595369,104.99790818600803
52,87.22213963139205,87.31035665873942,91.1575133927914,90.80597732744403,93.60995869404807,93.63361538001014,94.706322673469,96.25071678798957,97.12775645034829,96.48187608167453,96.67483214175822,99.74490810784795,98.52137869618954,99.70042554507783,103.00825558662139,105.17689502363419,107.30698479760662
53,88.73186760599715,90.32635894330767,88.26719886974637,88.10166055417344,89.80675157545417,90.76503132767905,91.82158760298674,94.92658044286718,94.16084019841627,94.21550256995381,97.16287338682037,97.83272171793648,97.52630604413848,99.30119938276276,100.52466814408372,102.14226364645677,107.624888711354
54,87.12261899904786,86.8964314670029,90.48072616978563,90.92024938649477,91.23136324879904,91.75764550147598,95.55325542163385,93.12362012901058,94.62971326846765,94.8671750982586,98.79669337912914,98.78487090647975,97.57282649303782,101.43677922589414,102.28164590745374,101.8013401986239,104.11830817799515
55,87.5263646181679,88.54565689711505,91.44295421892328,90.7751072090893,90.23020968398625,93.43252990259153,92.53966166099754,93.34084196529535,97.30339361023918,94.52338630868049,100.02534836951074,100.08762873558308,100.25911910161423,100.66061162107323,102.43720564202185,103.95926884854703,104.70074174454483
56,87.10611983081834,90.99947215593043,90.27203111895899,89.89968621943325,90.38047801277138,92.01025428901372,94.69318962579564,94.41800878721452,94.12211752348624,98.21970545216246,97.27159311400655,99.68136975200585,97.72839198481887,101.15207648271982,102.63541916526603,103.25037567814596,105.60961607456025
57,88.68946911797748,90.24708357492624,89.4165684672065,88.57211639844216,89.28868118227078,90.89273700819476,94.31581733368597,95.65299862991678,96.94656197571551,94.5098359679235,100.15255767814317,100.51985131021378,97.5842453345219,102.08908471374556,102.7150087675244,102.82850219967452,106.49646807060958
58,90.07252690219256,87.92443649908614,90.06752682737304,91.05409719323555,91.88822144177307,94.0569662418806,93.25785953952412,94.77497344218939,95.18199413966587,96.79560736011902,98.43122221126245,99.25466440788496,99.76809645295482,101.8363203103583,102.78017478525959,102.59947245932996,103.93371301588668
59,88.10284990782209,88.56125394950278,87.87962466099245,89.30301851027195,89.57029281010081,92.05499504576966,92.25378550609706,93.85047609474078,97.03757643374627,98.13155731737328,98.09793557763112,100.10676474333448,98.54869943825014,101.9076178320497,103.95507208843186,104.89263772002944,104.24282934049215
