,x,s,y,Demanda,ObjVal,ObjBound,RunTime,NodeCount,Status
27,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
28,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
29,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
30,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
31,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
32,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
33,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
34,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.013000011444091797,1.0,1
35,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
36,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
37,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.0409998893737793,1.0,1
38,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
39,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.1699998378753662,1.0,1
40,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
41,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.0690000057220459,1.0,1
42,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.010999917984008789,1.0,1
43,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
44,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.042999982833862305,1.0,1
45,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.01100015640258789,1.0,1
46,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.007999897003173828,1.0,1
47,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.00800013542175293,1.0,1
48,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.007999897003173828,1.0,1
49,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009000062942504883,1.0,1
50,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.007999897003173828,1.0,1
51,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.007999897003173828,1.0,1
52,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.007999897003173828,1.0,1
53,"[177.74997222009893, 0.0, 179.24995298734348, 0.0, 184.2499502071015, 0.0, 188.24995783412584, 0.0, 192.2499495252645, 0.0, 196.99994463851334, 0.0, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]","[88.99998354149353, 0.0, 89.49996602379292, 0.0, 92.74997312624158, 0.0, 94.49997338450429, 0.0, 95.9999729850025, 0.0, 98.49996942184669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[88.74998867860539, 88.99998354149353, 89.74998696355055, 89.49996602379443, 91.4999770808584, 92.74997312624048, 93.74998444961963, 94.49997338450302, 96.24997654025938, 95.99997298500277, 98.49997521666666, 98.49996942184696, 99.49996770679212, 101.49996862284647, 102.24997639102395, 102.99995953110214, 105.49997769859534]",35930.491224221914,35930.49122422177,0.009999990463256836,1.0,1
