,x,s,y,ObjVal,ObjBound,RunTime,NodeCount,Status
10,"[9599.82421875, 9610.751953125, 9626.9501953125, 9637.1875, 9658.412109375, 9680.517578125, 9707.8603515625, 9734.1728515625, 9770.142578125, 9809.8232421875, 9855.4189453125, 9906.2880859375, 9956.1728515625, 10008.591796875, 10062.181640625, 10107.2158203125, 10154.150390625, 10204.17578125, 10243.6513671875, 10283.72265625, 10319.4541015625, 10345.1728515625, 10358.111328125, 10374.7421875, 10383.05859375, 10389.7431640625, 10388.6044921875, 10379.9794921875, 10371.865234375, 10355.134765625, 10332.919921875, 10311.486328125, 10274.66015625, 10233.6513671875, 10189.197265625, 10142.0751953125, 10093.08203125, 10043.0234375, 9992.6865234375, 9942.8349609375, 9894.1865234375, 9847.412109375, 9803.1201171875, 9763.126953125, 9727.6806640625, 9690.79296875, 9666.01171875, 9642.8525390625, 9620.4326171875, 9603.146484375, 9594.3671875, 9595.638671875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396149.27734375,10396149.27734375,0.009999990463256836,1.0,1
11,"[9594.1748046875, 9600.7978515625, 9612.5078125, 9629.19140625, 9650.6884765625, 9676.7890625, 9707.2294921875, 9741.693359375, 9779.8037109375, 9821.125, 9865.162109375, 9911.359375, 9959.109375, 10007.75, 10056.580078125, 10104.865234375, 10151.849609375, 10196.7724609375, 10238.8837890625, 10277.4580078125, 10311.814453125, 10341.33203125, 10365.4658203125, 10383.763671875, 10395.8759765625, 10401.56640625, 10400.71875, 10393.34375, 10379.5732421875, 10359.662109375, 10333.9755859375, 10302.9873046875, 10267.2607421875, 10227.43359375, 10184.2080078125, 10138.3271484375, 10090.55859375, 10041.6806640625, 9992.462890625, 9943.6513671875, 9895.9580078125, 9850.0498046875, 9806.5380859375, 9765.9736328125, 9728.845703125, 9695.5791015625, 9666.5322265625, 9642.0029296875, 9622.228515625, 9607.390625, 9597.6171875, 9592.9873046875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396623.125,10396623.125,0.003000020980834961,1.0,1
12,"[9597.470703125, 9604.78125, 9613.4697265625, 9628.923828125, 9652.107421875, 9675.296875, 9708.9697265625, 9737.7626953125, 9771.8466796875, 9810.45703125, 9852.72265625, 9895.6171875, 9960.3056640625, 10011.5400390625, 10065.0390625, 10112.7626953125, 10159.4169921875, 10205.5712890625, 10246.08203125, 10283.3193359375, 10316.1328125, 10341.376953125, 10362.6884765625, 10380.6240234375, 10389.0595703125, 10394.447265625, 10391.921875, 10383.3359375, 10372.9580078125, 10354.892578125, 10332.921875, 10309.3076171875, 10275.49609375, 10235.4267578125, 10197.2939453125, 10150.5224609375, 10101.3447265625, 10039.6123046875, 9983.763671875, 9934.396484375, 9889.798828125, 9847.7451171875, 9805.421875, 9765.1953125, 9727.2744140625, 9693.1298828125, 9667.90234375, 9646.431640625, 9625.6044921875, 9609.4619140625, 9601.6103515625, 9599.33984375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396798.046875,10396798.046875,0.012999773025512695,1.0,1
13,"[9602.9013671875, 9604.966796875, 9616.0302734375, 9632.7958984375, 9649.55859375, 9674.3720703125, 9704.4384765625, 9735.138671875, 9773.90625, 9813.5478515625, 9856.271484375, 9904.6904296875, 9951.962890625, 10004.0908203125, 10055.4423828125, 10107.6904296875, 10158.2626953125, 10209.5947265625, 10249.6162109375, 10285.0703125, 10313.37109375, 10336.6845703125, 10355.12109375, 10371.3828125, 10385.208984375, 10391.1748046875, 10390.201171875, 10384.3984375, 10367.5234375, 10351.9736328125, 10332.6064453125, 10309.3798828125, 10274.0625, 10240.0205078125, 10193.7958984375, 10146.4990234375, 10094.841796875, 10042.1669921875, 9990.69140625, 9940.1396484375, 9889.375, 9844.607421875, 9799.935546875, 9761.216796875, 9726.224609375, 9693.2763671875, 9665.5205078125, 9643.69140625, 9625.1513671875, 9611.9609375, 9603.4638671875, 9599.1357421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10395703.046875,10395703.046875,0.006000041961669922,1.0,1
14,"[9595.384765625, 9600.505859375, 9621.935546875, 9644.1162109375, 9648.86328125, 9675.6943359375, 9700.236328125, 9730.7919921875, 9759.9609375, 9801.517578125, 9847.0927734375, 9893.6884765625, 9950.3193359375, 10002.931640625, 10060.341796875, 10096.40234375, 10159.6767578125, 10204.3486328125, 10250.9853515625, 10279.29296875, 10316.21484375, 10348.7978515625, 10370.9423828125, 10383.033203125, 10383.3623046875, 10389.1083984375, 10388.21484375, 10386.5126953125, 10374.087890625, 10364.4287109375, 10335.6240234375, 10310.9248046875, 10267.880859375, 10236.3349609375, 10200.994140625, 10160.7587890625, 10097.658203125, 10041.9599609375, 9991.279296875, 9934.013671875, 9893.1259765625, 9840.1259765625, 9796.95703125, 9767.1494140625, 9731.1943359375, 9699.91015625, 9672.7158203125, 9647.396484375, 9624.9384765625, 9605.3427734375, 9598.037109375, 9593.9658203125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10395941.5625,10395941.5625,0.009999990463256836,1.0,1
15,"[9593.9150390625, 9600.4462890625, 9612.0849609375, 9628.720703125, 9650.1953125, 9676.296875, 9706.7626953125, 9741.2705078125, 9779.4404296875, 9820.8330078125, 9864.9453125, 9911.2177734375, 9959.0341796875, 10007.7314453125, 10056.599609375, 10104.9033203125, 10151.884765625, 10196.7822265625, 10238.845703125, 10277.3515625, 10311.6240234375, 10341.046875, 10365.080078125, 10383.27734375, 10395.294921875, 10400.9033203125, 10399.9931640625, 10392.578125, 10378.7939453125, 10358.896484375, 10333.25390625, 10302.337890625, 10266.70703125, 10226.9990234375, 10183.908203125, 10138.171875, 10090.55078125, 10041.8173828125, 9992.7333984375, 9944.0390625, 9896.44140625, 9850.6015625, 9807.1279296875, 9766.572265625, 9729.421875, 9696.103515625, 9666.98046875, 9642.353515625, 9622.4658203125, 9607.505859375, 9597.607421875, 9592.857421875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396466.15234375,10396466.15234375,0.009999990463256836,1.0,1
16,"[9594.3701171875, 9600.921875, 9612.568359375, 9629.201171875, 9650.6611328125, 9676.7392578125, 9707.173828125, 9741.6455078125, 9779.7763671875, 9821.1298828125, 9865.20703125, 9911.4501953125, 9959.2451171875, 10007.9287109375, 10056.7958984375, 10105.1083984375, 10152.1083984375, 10197.03515625, 10239.1357421875, 10277.6845703125, 10312.00390625, 10341.47265625, 10365.5498046875, 10383.78515625, 10395.833984375, 10401.4638671875, 10400.5634765625, 10393.14453125, 10379.34375, 10359.4169921875, 10333.7333984375, 10302.7666015625, 10267.078125, 10227.306640625, 10184.1513671875, 10138.3515625, 10090.6728515625, 10041.8876953125, 9992.7626953125, 9944.0390625, 9896.42578125, 9850.583984375, 9807.1220703125, 9766.591796875, 9729.4775390625, 9696.2060546875, 9667.134765625, 9642.564453125, 9622.734375, 9607.8291015625, 9597.9814453125, 9593.2734375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396782.79296875,10396782.79296875,0.010999917984008789,1.0,1
17,"[9598.05859375, 9593.1376953125, 9611.7685546875, 9631.759765625, 9652.3271484375, 9677.408203125, 9704.623046875, 9737.916015625, 9774.8349609375, 9815.3896484375, 9857.6142578125, 9903.59375, 9953.3115234375, 10004.1474609375, 10055.6787109375, 10106.07421875, 10156.1123046875, 10204.744140625, 10248.5654296875, 10287.1396484375, 10319.7431640625, 10346.677734375, 10365.6806640625, 10378.2919921875, 10387.46484375, 10393.8876953125, 10398.0341796875, 10389.8251953125, 10371.2841796875, 10353.42578125, 10348.138671875, 10323.0947265625, 10283.744140625, 10244.65625, 10199.3125, 10148.8466796875, 10097.2109375, 10041.947265625, 9988.841796875, 9940.1240234375, 9890.63671875, 9849.431640625, 9807.3408203125, 9773.4326171875, 9739.7607421875, 9694.0732421875, 9667.2568359375, 9647.6865234375, 9625.6845703125, 9605.326171875, 9599.060546875, 9600.4169921875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10398290.8984375,10398290.8984375,0.009999990463256836,1.0,1
18,"[9593.568359375, 9600.1533203125, 9611.857421875, 9628.5703125, 9650.126953125, 9676.314453125, 9706.86328125, 9741.44921875, 9779.6875, 9821.1337890625, 9865.28515625, 9911.578125, 9959.3984375, 10008.078125, 10056.912109375, 10105.166015625, 10152.083984375, 10196.908203125, 10238.892578125, 10277.318359375, 10311.5126953125, 10340.8623046875, 10364.833984375, 10382.9814453125, 10394.9638671875, 10400.5537109375, 10399.640625, 10392.23828125, 10378.48046875, 10358.62109375, 10333.025390625, 10302.16015625, 10266.5830078125, 10226.92578125, 10183.8798828125, 10138.1787109375, 10090.58203125, 10041.859375, 9992.7724609375, 9944.060546875, 9896.4326171875, 9850.55078125, 9807.0263671875, 9766.4150390625, 9729.2060546875, 9695.83203125, 9666.6572265625, 9641.98828125, 9622.0712890625, 9607.0966796875, 9597.19921875, 9592.466796875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396380.078125,10396380.078125,0.004999876022338867,1.0,1
19,"[9596.4287109375, 9600.7998046875, 9615.888671875, 9631.0107421875, 9652.544921875, 9677.2470703125, 9706.3544921875, 9736.8134765625, 9773.8037109375, 9810.60546875, 9852.6201171875, 9905.9267578125, 9966.474609375, 10020.2685546875, 10067.6953125, 10110.6650390625, 10164.4462890625, 10207.5146484375, 10256.5947265625, 10291.5302734375, 10320.3828125, 10339.873046875, 10361.1943359375, 10375.8642578125, 10389.0595703125, 10396.890625, 10399.0869140625, 10377.234375, 10364.3974609375, 10354.287109375, 10335.171875, 10313.2529296875, 10275.0634765625, 10234.46484375, 10197.369140625, 10147.5078125, 10101.8232421875, 10045.2861328125, 9987.78125, 9933.2548828125, 9885.7978515625, 9838.869140625, 9799.01953125, 9762.119140625, 9724.669921875, 9693.7392578125, 9668.525390625, 9646.5986328125, 9622.1259765625, 9607.7724609375, 9597.0224609375, 9594.83984375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10397111.58203125,10397111.58203125,0.009999990463256836,1.0,1
20,"[9598.359375, 9603.9541015625, 9615.017578125, 9632.0390625, 9653.8427734375, 9682.4326171875, 9706.7265625, 9726.40625, 9763.40234375, 9807.392578125, 9854.84765625, 9903.46875, 9957.4853515625, 10008.09375, 10054.9306640625, 10107.0185546875, 10160.0126953125, 10206.6708984375, 10248.97265625, 10284.6337890625, 10315.875, 10346.2607421875, 10368.8857421875, 10373.6787109375, 10376.1806640625, 10401.5087890625, 10403.9716796875, 10390.5595703125, 10369.7490234375, 10366.0556640625, 10338.6748046875, 10319.451171875, 10284.533203125, 10241.6904296875, 10201.7265625, 10152.744140625, 10098.9609375, 10045.8671875, 9995.3203125, 9933.6396484375, 9890.154296875, 9842.4658203125, 9800.904296875, 9767.701171875, 9731.3134765625, 9696.7490234375, 9668.4345703125, 9644.15625, 9621.1357421875, 9607.2578125, 9599.900390625, 9596.236328125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10397749.0234375,10397749.0234375,0.006000041961669922,1.0,1
21,"[9599.2822265625, 9604.8701171875, 9613.84765625, 9630.9365234375, 9655.2802734375, 9680.7548828125, 9704.798828125, 9737.283203125, 9762.1875, 9809.1796875, 9858.3251953125, 9907.0244140625, 9958.888671875, 10011.4169921875, 10064.451171875, 10111.6806640625, 10160.9951171875, 10204.3779296875, 10243.34765625, 10280.3798828125, 10314.220703125, 10339.197265625, 10361.2392578125, 10377.4765625, 10389.7900390625, 10393.8427734375, 10393.978515625, 10388.2763671875, 10375.9560546875, 10357.16015625, 10333.283203125, 10305.9208984375, 10271.2802734375, 10234.48046875, 10192.9580078125, 10146.6962890625, 10097.55078125, 10046.662109375, 9995.173828125, 9944.3037109375, 9891.7490234375, 9842.19140625, 9801.740234375, 9766.015625, 9730.9599609375, 9699.439453125, 9669.3408203125, 9646.6708984375, 9628.7578125, 9612.7587890625, 9601.9580078125, 9597.6328125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10397359.4140625,10397359.4140625,0.015000104904174805,1.0,1
22,"[9586.0859375, 9596.2724609375, 9618.6904296875, 9626.2451171875, 9663.7802734375, 9678.68359375, 9705.3466796875, 9739.912109375, 9775.8916015625, 9815.11328125, 9860.33984375, 9902.5419921875, 9955.46875, 10011.9013671875, 10063.1494140625, 10109.6533203125, 10154.2734375, 10206.4873046875, 10253.267578125, 10288.537109375, 10309.2900390625, 10349.2431640625, 10363.3203125, 10361.2060546875, 10374.84765625, 10385.703125, 10388.3564453125, 10386.4765625, 10372.244140625, 10359.9716796875, 10331.849609375, 10306.828125, 10267.8544921875, 10233.029296875, 10195.50390625, 10150.8935546875, 10097.8564453125, 10043.5546875, 9989.4296875, 9936.46875, 9887.0576171875, 9841.015625, 9801.98828125, 9765.2861328125, 9730.6533203125, 9695.2294921875, 9673.1103515625, 9653.84765625, 9626.5625, 9607.4443359375, 9591.029296875, 9599.5380859375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396166.640625,10396166.640625,0.016000032424926758,1.0,1
23,"[9594.705078125, 9601.50390625, 9613.359375, 9630.109375, 9651.5380859375, 9677.3798828125, 9707.318359375, 9740.9892578125, 9777.9814453125, 9817.8359375, 9860.0537109375, 9906.48046875, 9957.2412109375, 10007.8330078125, 10057.7236328125, 10107.685546875, 10157.51171875, 10204.56640625, 10245.037109375, 10279.94140625, 10311.31640625, 10338.6435546875, 10360.2587890625, 10377.6943359375, 10388.8955078125, 10394.935546875, 10393.958984375, 10388.078125, 10375.3046875, 10358.1884765625, 10334.880859375, 10306.4521484375, 10271.013671875, 10230.28125, 10187.013671875, 10140.1455078125, 10090.939453125, 10040.5107421875, 9989.05859375, 9940.8359375, 9894.31640625, 9849.2666015625, 9806.333984375, 9766.1142578125, 9729.1494140625, 9695.9169921875, 9666.8310546875, 9642.2373046875, 9622.4130859375, 9607.568359375, 9597.84765625, 9593.330078125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10396130.52734375,10396130.52734375,0.009999990463256836,1.0,1
